system:index,BT_B10,MNDWI,NDBI,NDVI,date,.geo
1_LC08_118038_20230129_30,284.97225362,-0.5077181435744333,0.06885127619276667,0.41927324382532205,2023-01-29,"{""type"":""Point"",""coordinates"":[121.90637939746705,31.023810920949646]}"
1_LC08_118038_20230129_31,284.03571614,-0.31221562594791347,0.07346435256083039,0.1595815476348924,2023-01-29,"{""type"":""Point"",""coordinates"":[121.20816973817897,31.256324510534]}"
1_LC08_118038_20230129_32,283.68366008,-0.16477158179105675,0.02288319390961796,0.11413921188630498,2023-01-29,"{""type"":""Point"",""coordinates"":[121.4565365185575,31.047477047468277]}"
1_LC08_118038_20230129_33,283.47857888,-0.3569040861377663,-0.18540395516898175,0.4705649463505633,2023-01-29,"{""type"":""Point"",""coordinates"":[121.62309201680435,31.52381198669109]}"
1_LC08_118038_20230129_34,281.65335619999996,-0.24682662061308835,-0.04091625073539163,0.26098351610455883,2023-01-29,"{""type"":""Point"",""coordinates"":[121.43084917766026,31.33985907390502]}"
1_LC08_118038_20230129_35,276.81343988,0.8790954026508027,-0.8678397245864015,-0.15390946502057593,2023-01-29,"{""type"":""Point"",""coordinates"":[122.04395061515494,31.542394290006097]}"
1_LC08_118038_20230129_36,279.4829135,-0.4623453187891846,0.1327205924964361,0.2510323842642905,2023-01-29,"{""type"":""Point"",""coordinates"":[121.96808799630381,31.49554698102245]}"
1_LC08_118038_20230129_38,281.08938290000003,-0.267422502870264,-0.2907987087034033,0.5537747704204931,2023-01-29,"{""type"":""Point"",""coordinates"":[121.7701081738471,31.759103639714574]}"
1_LC08_118038_20230129_39,280.94924407999997,-0.3470715076636169,-0.008306160974772533,0.2644242150343253,2023-01-29,"{""type"":""Point"",""coordinates"":[121.6851099189667,31.746574163370408]}"
1_LC08_118038_20230129_40,283.04790836,-0.24861665519614592,-0.061137043438661096,0.35246085453849885,2023-01-29,"{""type"":""Point"",""coordinates"":[121.61645004300064,31.544368134397306]}"
1_LC08_118038_20230129_43,277.49362586,0.8294980134320229,-0.8168187038200688,-0.13336296265671668,2023-01-29,"{""type"":""Point"",""coordinates"":[122.07978792509601,31.265416377015065]}"
1_LC08_118038_20230129_45,287.84680844,-0.26025665686570876,-0.03383331928878395,0.16778906789139272,2023-01-29,"{""type"":""Point"",""coordinates"":[121.66853071735319,31.11327869677257]}"
1_LC08_118038_20230129_46,284.02888010000004,-0.22169347119804797,0.03440246547197815,0.2091015636166136,2023-01-29,"{""type"":""Point"",""coordinates"":[121.16828080248996,31.173556834404703]}"
1_LC08_118038_20230129_47,287.07433592,-0.13402618820819764,-0.006371807089336213,0.08759364840032045,2023-01-29,"{""type"":""Point"",""coordinates"":[121.00591133744621,31.369740291315086]}"
1_LC08_118038_20230129_48,284.69197598,-0.32328017177793444,0.058329236718775684,0.16606334107105167,2023-01-29,"{""type"":""Point"",""coordinates"":[121.84263062690079,30.997475674277588]}"
1_LC08_118038_20230129_50,284.25788744,-0.29489490763324794,-0.31930004515478055,0.5872568745808182,2023-01-29,"{""type"":""Point"",""coordinates"":[121.73532297076069,31.176231428096767]}"
1_LC08_118038_20230129_51,282.9351137,-0.1342879767718093,-0.24941322882438346,0.3662245884614006,2023-01-29,"{""type"":""Point"",""coordinates"":[121.33981825205706,31.22930610521142]}"
1_LC08_118038_20230129_52,279.97510838,0.8764742140949251,-0.6906134211609718,-0.49496533382527025,2023-01-29,"{""type"":""Point"",""coordinates"":[121.5280775008732,31.519085850818104]}"
1_LC08_118038_20230129_53,277.05270128,0.8945024473247486,-0.8522767384398167,-0.27015843948121787,2023-01-29,"{""type"":""Point"",""coordinates"":[122.01380558283456,31.768839757701734]}"
1_LC08_118038_20230129_54,283.99811792,-0.154054593684931,-0.06854318865492054,0.20643227226255884,2023-01-29,"{""type"":""Point"",""coordinates"":[121.07345409808845,31.596257891488527]}"
1_LC08_118038_20230129_55,285.80966852,-0.23322766106066312,-0.14909613987216935,0.3525161020055507,2023-01-29,"{""type"":""Point"",""coordinates"":[121.33594864182544,31.252007647649595]}"
1_LC08_118038_20230129_56,282.07719068,-0.3246837495945509,-0.17576302754568351,0.4394470996025499,2023-01-29,"{""type"":""Point"",""coordinates"":[121.72892831266851,31.8179631680516]}"
1_LC08_118038_20230129_57,282.47709901999997,-0.16920069746004593,-0.011465111693286978,0.16307293634940348,2023-01-29,"{""type"":""Point"",""coordinates"":[121.63371042273214,31.17125246573227]}"
1_LC08_118038_20230129_58,279.86231372,0.8601192907917315,-0.7401237144700396,-0.3801000405569824,2023-01-29,"{""type"":""Point"",""coordinates"":[121.49021415391493,31.559484211359585]}"
1_LC08_118038_20230129_59,283.44098066000004,-0.37304238950673896,-0.01008891763774517,0.34022507029443605,2023-01-29,"{""type"":""Point"",""coordinates"":[121.11861313298417,31.613483322166633]}"
1_LC08_118038_20230129_60,283.36578422,-0.3261033737859814,0.0911652709235026,0.1920241096305844,2023-01-29,"{""type"":""Point"",""coordinates"":[121.26283385106221,31.432177229265378]}"
1_LC08_118038_20230129_62,282.15238711999996,-0.5239698941191477,0.06791418355184747,0.4125956232331715,2023-01-29,"{""type"":""Point"",""coordinates"":[121.59934634115162,31.58790543910871]}"
1_LC08_118038_20230129_63,284.70564806,-0.37226189181678687,0.08609651492476651,0.20198463105733808,2023-01-29,"{""type"":""Point"",""coordinates"":[121.32511102916885,31.424257632897024]}"
1_LC08_118038_20230129_65,283.20171926,-0.28797702092736965,-0.013293840683483715,0.2519808731378067,2023-01-29,"{""type"":""Point"",""coordinates"":[121.81774096203405,30.956225314814127]}"
1_LC08_118038_20230129_66,283.26324362,-0.24793806758969766,-0.07404079829147955,0.2810751460318855,2023-01-29,"{""type"":""Point"",""coordinates"":[121.59095511076411,31.056488756057988]}"
1_LC08_118038_20230129_68,279.57178202,0.8691951254363226,-0.6422909456291173,-0.5351482880121348,2023-01-29,"{""type"":""Point"",""coordinates"":[121.90936097232499,31.11722995015995]}"
1_LC08_118038_20230129_70,282.12846098,-0.2330107041791412,-0.0878558263362686,0.28426368667060664,2023-01-29,"{""type"":""Point"",""coordinates"":[120.88549404224047,31.286936985498745]}"
1_LC08_118038_20230129_73,278.45067145999997,0.865153093105603,-0.8494208494208494,-0.15013734355126612,2023-01-29,"{""type"":""Point"",""coordinates"":[122.03882427765394,30.838257591075642]}"
1_LC08_118038_20230129_74,282.24809168,-0.41559751126367744,-0.08322159773796212,0.4621155288822207,2023-01-29,"{""type"":""Point"",""coordinates"":[121.24825660970954,31.1323789539071]}"
1_LC08_118038_20230129_75,283.01031014,-0.06654911379320819,-0.035241382155183146,0.09049564033486844,2023-01-29,"{""type"":""Point"",""coordinates"":[121.38848763254289,31.034991644497556]}"
1_LC08_118038_20230129_76,282.38823049999996,-0.2556304908491593,-0.19500959353475342,0.43575579233637496,2023-01-29,"{""type"":""Point"",""coordinates"":[121.54385883972955,31.626748115404745]}"
1_LC08_118038_20230129_77,278.29344254,0.8989087217663478,-0.7117530000603024,-0.5599001534907518,2023-01-29,"{""type"":""Point"",""coordinates"":[122.15132321504804,31.802932271037637]}"
1_LC08_118038_20230129_79,279.23339804,0.8775650129781085,-0.49356831763395065,-0.6740351032317964,2023-01-29,"{""type"":""Point"",""coordinates"":[122.07807134919027,31.346853567146113]}"
1_LC08_118038_20230129_81,277.44577358000004,0.8424807572499449,-0.843724454192005,-0.07320397690827452,2023-01-29,"{""type"":""Point"",""coordinates"":[121.58122092060032,31.744755330415423]}"
1_LC08_118038_20230129_83,278.0644352,0.910478565593155,-0.8733769195681925,-0.2695777954305633,2023-01-29,"{""type"":""Point"",""coordinates"":[122.148919905089,31.168784180450828]}"
1_LC08_118038_20230129_84,282.18998534,-0.33589359310603223,0.006338715557489452,0.27346852651489456,2023-01-29,"{""type"":""Point"",""coordinates"":[121.01731371111573,31.688190618015902]}"
1_LC08_118038_20230129_85,278.18748392,0.8565356856455492,-0.8708606283724035,-0.04266321913380738,2023-01-29,"{""type"":""Point"",""coordinates"":[122.01154431165527,30.885462000419643]}"
1_LC08_118038_20230129_86,282.69927032,-0.19333622344707976,-0.07056791981400559,0.26572836352023355,2023-01-29,"{""type"":""Point"",""coordinates"":[120.86969289350405,31.675634095317047]}"
1_LC08_118038_20230129_87,278.34813085999997,0.8946716762018616,-0.7556336981823587,-0.4850967404566848,2023-01-29,"{""type"":""Point"",""coordinates"":[122.19701550694893,31.709317737211776]}"
1_LC08_118038_20230129_88,285.40976018000003,-0.3525399235818555,0.0864599523875106,0.19211291471703923,2023-01-29,"{""type"":""Point"",""coordinates"":[121.46664505455198,30.978489212985423]}"
1_LC08_118038_20230129_89,277.95164053999997,0.9084059683852861,-0.836866636596001,-0.3740729829774697,2023-01-29,"{""type"":""Point"",""coordinates"":[122.03153334372709,31.849419051249882]}"
1_LC08_118038_20230129_90,278.45067145999997,0.8900181971505924,-0.7052456286427975,-0.5362468864231876,2023-01-29,"{""type"":""Point"",""coordinates"":[122.05298021242926,31.405241661244503]}"
1_LC08_118038_20230129_93,284.26472348,0.16579049975126722,-0.24007936507936514,0.08665321542027993,2023-01-29,"{""type"":""Point"",""coordinates"":[121.24848394641819,31.081018571232466]}"
1_LC08_118038_20230129_94,276.98434088,0.8834638217327714,-0.865993915559843,-0.1751148042860268,2023-01-29,"{""type"":""Point"",""coordinates"":[122.04596770953727,31.702882652960863]}"
1_LC08_118038_20230129_95,282.75737666,-0.23793677204658928,-0.18952129467437043,0.41479746258136746,2023-01-29,"{""type"":""Point"",""coordinates"":[121.91555665224412,30.882133051639283]}"
1_LC08_118038_20230129_96,283.51959511999996,-0.5128285596725038,0.2554023866569441,0.2262399451031224,2023-01-29,"{""type"":""Point"",""coordinates"":[121.03335238303748,31.82045972902136]}"
1_LC08_118038_20230129_97,285.37557998,-0.3417208136917655,0.05909170905860551,0.34287012893811464,2023-01-29,"{""type"":""Point"",""coordinates"":[121.44397809377588,31.273884861869274]}"
1_LC08_118038_20230129_98,282.65825408,-0.32734560964171,-0.032014093686880046,0.3326444731469521,2023-01-29,"{""type"":""Point"",""coordinates"":[121.79102702433559,30.979152335139812]}"
1_LC08_118038_20230129_99,279.59912618,0.8712639768717317,-0.8322298251932294,-0.22504218222722175,2023-01-29,"{""type"":""Point"",""coordinates"":[121.85605820793855,31.186898665631144]}"
1_LC08_118038_20230129_100,289.2926309,-0.06446256200383546,-0.017298505543631996,0.04902650715458603,2023-01-29,"{""type"":""Point"",""coordinates"":[121.30001934619044,31.338185774738616]}"
1_LC08_118038_20230129_101,284.41511635999996,-0.08419140771312868,0.008095676172953153,0.03640333411147582,2023-01-29,"{""type"":""Point"",""coordinates"":[121.13466837079332,31.266066925384354]}"
1_LC08_118038_20230129_102,280.46730326,-0.3457064071973038,-0.13046451775462092,0.42202970297029696,2023-01-29,"{""type"":""Point"",""coordinates"":[121.30509357411327,31.74655881015512]}"
1_LC08_118038_20230129_103,283.24615352,0.031364224435707654,0.016824894514768072,-0.030604019865311263,2023-01-29,"{""type"":""Point"",""coordinates"":[121.32411767360986,31.175444800040427]}"
1_LC08_118038_20230129_104,282.37797644,-0.11885926681249293,-0.29153866180682125,0.5195736077926854,2023-01-29,"{""type"":""Point"",""coordinates"":[120.86157556890639,31.4397011486887]}"
1_LC08_118038_20230129_105,276.39985946,0.8829307676781268,-0.8965127574790349,-0.046174708105251684,2023-01-29,"{""type"":""Point"",""coordinates"":[122.02924711742703,31.505480620828468]}"
1_LC08_118038_20230129_107,280.82619536,0.7664212561181261,-0.699364743250397,-0.19601778223029245,2023-01-29,"{""type"":""Point"",""coordinates"":[121.23090880383906,31.72106823424661]}"
1_LC08_118038_20230129_108,279.568364,0.8434610969002396,-0.7862545034515003,-0.24315695025461143,2023-01-29,"{""type"":""Point"",""coordinates"":[121.80995908766548,31.31647319988152]}"
1_LC08_118038_20230129_109,282.80522894,-0.4490221591614958,0.11143877387257259,0.23171257351816588,2023-01-29,"{""type"":""Point"",""coordinates"":[121.76196170426091,31.654432039847087]}"
1_LC08_118038_20230129_110,283.43072659999996,-0.15848237210052968,0.019673930589184825,0.033624029028722247,2023-01-29,"{""type"":""Point"",""coordinates"":[120.9360383994666,31.861517999957723]}"
1_LC08_118038_20230129_111,282.98296598,-0.33567615658362976,0.012049817146131403,0.2675849244275305,2023-01-29,"{""type"":""Point"",""coordinates"":[121.85655371230104,30.915426413115977]}"
1_LC08_118038_20230129_112,279.83155153999996,-0.3512597207212934,-0.21956652103144017,0.5435085654099934,2023-01-29,"{""type"":""Point"",""coordinates"":[121.30516219025044,31.81258035430057]}"
1_LC08_118038_20230129_113,280.52199157999996,0.8771959246991738,-0.634126538005121,-0.5623285379725662,2023-01-29,"{""type"":""Point"",""coordinates"":[121.42626666316619,31.491032662427777]}"
1_LC08_118038_20230129_114,278.23191818,0.8739406779661019,-0.661024376883046,-0.5327529085445719,2023-01-29,"{""type"":""Point"",""coordinates"":[122.16459436679946,30.94033864808013]}"
1_LC08_118038_20230129_115,279.88965787999996,-0.09969131394799562,0.015964194736788714,0.031840626596288044,2023-01-29,"{""type"":""Point"",""coordinates"":[121.5296739168012,31.21693475706118]}"
1_LC08_118038_20230129_119,281.48587322000003,-0.5172017419112392,0.11935981907930501,0.3377376253158704,2023-01-29,"{""type"":""Point"",""coordinates"":[121.30967089035077,31.724207756548466]}"
1_LC08_118038_20230129_120,281.80374908,-0.17028851522336544,0.05508197578641842,0.08005559208559986,2023-01-29,"{""type"":""Point"",""coordinates"":[121.00988982029156,31.7313520289722]}"
1_LC08_118038_20230129_121,283.09576064,-0.23451080248918443,-0.08948573728237026,0.3050294975093542,2023-01-29,"{""type"":""Point"",""coordinates"":[121.50445732007182,31.272714578621738]}"
1_LC08_118038_20230129_122,280.23145988,-0.314738358137302,-0.022766200399657426,0.2880784657386498,2023-01-29,"{""type"":""Point"",""coordinates"":[121.766027418809,31.775168723918906]}"
1_LC08_118038_20230129_123,283.36920224,-0.25237354196707745,-0.1988236261176921,0.3758988658043146,2023-01-29,"{""type"":""Point"",""coordinates"":[121.26768181157279,31.38680262803296]}"
1_LC08_118038_20230129_124,279.04882496,0.8634321274127201,-0.8248660931666937,-0.22121911798660804,2023-01-29,"{""type"":""Point"",""coordinates"":[121.93660605289992,31.42989694755973]}"
1_LC08_118038_20230129_125,285.11922848,-0.40449576018251243,0.10658694979898982,0.2456389343010618,2023-01-29,"{""type"":""Point"",""coordinates"":[121.72032262382368,31.371922322398515]}"
1_LC08_118038_20230129_126,283.00689212,-0.12160950831645677,0.03400361154470038,0.17652321398617055,2023-01-29,"{""type"":""Point"",""coordinates"":[120.96254552328203,31.35812365484797]}"
1_LC08_118038_20230129_130,279.64697846,0.867781000872264,-0.7081840974212034,-0.45977402089881914,2023-01-29,"{""type"":""Point"",""coordinates"":[121.77589980942962,31.419877517265583]}"
1_LC08_118038_20230129_131,283.64606186000003,-0.17284904688304983,-0.07461700668174084,0.2110054970224462,2023-01-29,"{""type"":""Point"",""coordinates"":[121.43614620351103,31.290560076423528]}"
1_LC08_118038_20230129_133,290.49235592,0.010712546664502718,-0.03343465045592719,0.03433680757631869,2023-01-29,"{""type"":""Point"",""coordinates"":[121.8731773737526,31.06344142108422]}"
1_LC08_118038_20230129_134,282.90776954,-0.01957774766095744,-0.1142224870201718,0.17201348891342633,2023-01-29,"{""type"":""Point"",""coordinates"":[121.02965674396282,31.192042717174218]}"
1_LC08_118038_20230129_135,282.06693662,-0.17593767955210515,-0.14291001168679401,0.3052530892346707,2023-01-29,"{""type"":""Point"",""coordinates"":[121.04123569982099,31.201840162167052]}"
1_LC08_118038_20230129_136,278.9189402,0.8821116534722507,-0.610780065005417,-0.5950703026589046,2023-01-29,"{""type"":""Point"",""coordinates"":[122.03061760819413,31.039695417039088]}"
1_LC08_118038_20230129_138,283.49225096,-0.2232715334105832,0.031158936623960222,0.11880210928026923,2023-01-29,"{""type"":""Point"",""coordinates"":[121.21069649321818,31.56515656290345]}"
1_LC08_118038_20230129_139,279.93409213999996,0.8534721639096484,-0.6796107592031585,-0.44534885483455344,2023-01-29,"{""type"":""Point"",""coordinates"":[121.55855033170825,31.4922736167343]}"
1_LC08_118038_20230129_140,277.87302608,0.8832357090940187,-0.8240788456583358,-0.3042078751766081,2023-01-29,"{""type"":""Point"",""coordinates"":[122.16672707880193,31.67234116787298]}"
1_LC08_118038_20230129_141,284.8150247,-0.22150821281229396,0.00471793319204773,0.22827119171791085,2023-01-29,"{""type"":""Point"",""coordinates"":[121.57556709462173,31.142749786848015]}"
1_LC08_118038_20230129_142,283.14361292,-0.2663032151201693,-0.1356499472135493,0.36283503904108977,2023-01-29,"{""type"":""Point"",""coordinates"":[121.83328829029374,30.87235138518726]}"
1_LC08_118038_20230129_143,279.84522361999996,0.8748911465892597,-0.7262126230772719,-0.4567626228010054,2023-01-29,"{""type"":""Point"",""coordinates"":[121.83681710366048,31.185228986836634]}"
1_LC08_118038_20230129_144,284.05280624,-0.4483764367816091,0.05363442051517891,0.3753693084722591,2023-01-29,"{""type"":""Point"",""coordinates"":[121.63424442874738,31.778921968931655]}"
1_LC08_118038_20230129_145,280.89797378000003,0.049912855339864205,-0.23184198058771358,0.13970373367500627,2023-01-29,"{""type"":""Point"",""coordinates"":[121.83188587576355,31.02029369650554]}"
1_LC08_118038_20230129_146,277.98582074,0.898126638392191,-0.8376468989878404,-0.3266459240821405,2023-01-29,"{""type"":""Point"",""coordinates"":[122.1665095621167,31.67454285891457]}"
1_LC08_118038_20230129_148,284.54500112,-0.24096152962265016,0.041763770777707425,0.1984172175843265,2023-01-29,"{""type"":""Point"",""coordinates"":[121.52967022794871,31.060520909411625]}"
1_LC08_118038_20230129_149,277.0902995,0.8821242108482426,-0.8736210975009954,-0.1408226828482439,2023-01-29,"{""type"":""Point"",""coordinates"":[122.09226769397782,31.45598321773449]}"
1_LC08_118038_20230129_150,278.53612196,0.8600340380159528,-0.8570680737902298,-0.1045143832227708,2023-01-29,"{""type"":""Point"",""coordinates"":[122.02684820894163,30.851688271770303]}"
1_LC08_118038_20230129_151,280.91506388,-0.29215291750503036,-0.1211420586731203,0.370705976628889,2023-01-29,"{""type"":""Point"",""coordinates"":[121.84940394330907,31.85673473192934]}"
1_LC08_118038_20230129_152,278.38572908000003,0.8509277833500503,-0.8519824885366309,-0.08963885404236661,2023-01-29,"{""type"":""Point"",""coordinates"":[121.87785581286278,30.83517268314149]}"
1_LC08_118038_20230129_153,283.17779312,-0.16106555721614088,-0.0910470769595638,0.21804670538188622,2023-01-29,"{""type"":""Point"",""coordinates"":[121.07694808581174,31.503621000331616]}"
1_LC08_118038_20230129_154,280.04346878,-0.22980527909995682,-0.0592752452700287,0.21886045094454604,2023-01-29,"{""type"":""Point"",""coordinates"":[121.036860514425,31.045202984000575]}"
1_LC08_118038_20230129_155,277.33639694,0.8848417229988405,-0.8624689745264532,-0.19850237798090867,2023-01-29,"{""type"":""Point"",""coordinates"":[122.18202696296939,31.5265030980884]}"
1_LC08_118038_20230129_157,282.81890102,0.019160846256616768,-0.22480184984696,0.28725750488150936,2023-01-29,"{""type"":""Point"",""coordinates"":[121.0696314906866,31.64663106489659]}"
1_LC08_118038_20230129_158,282.27543584,0.27179800961002026,-0.33786061429202585,0.03293704438352016,2023-01-29,"{""type"":""Point"",""coordinates"":[121.3853148613479,31.589601567458207]}"
1_LC08_118038_20230129_159,281.45852906,0.17326879802997505,-0.3225952339537313,0.09320425572702001,2023-01-29,"{""type"":""Point"",""coordinates"":[122.0052038205174,30.959030556207146]}"
1_LC08_118038_20230129_160,281.91312572000004,-0.4941160027952481,0.09276390436373683,0.3054746565469363,2023-01-29,"{""type"":""Point"",""coordinates"":[122.00719536625081,31.215479730487253]}"
1_LC08_118038_20230129_161,279.1069313,0.8710074492243043,-0.8303798174866741,-0.23356120362255356,2023-01-29,"{""type"":""Point"",""coordinates"":[121.93838783462996,31.448441639816398]}"
1_LC08_118038_20230129_162,284.16901892,-0.05426912066611961,-0.08324324324324332,0.05079695121582667,2023-01-29,"{""type"":""Point"",""coordinates"":[121.34386455634994,31.301682822326985]}"
1_LC08_118038_20230129_163,284.56550924,-0.33892648387513147,0.03124378674695376,0.2936100812607265,2023-01-29,"{""type"":""Point"",""coordinates"":[121.25571892324373,31.043520091090198]}"
1_LC08_118038_20230129_164,283.5503573,-0.2290852407532637,0.02405577042448555,0.1783235328029517,2023-01-29,"{""type"":""Point"",""coordinates"":[121.4419979680393,31.344319916687475]}"
1_LC08_118038_20230129_165,280.59718802,-0.043308960325358026,-0.034358481499279316,0.06291922143121692,2023-01-29,"{""type"":""Point"",""coordinates"":[121.870320994345,31.476107385386243]}"
1_LC08_118038_20230129_167,282.18656732,-0.475977757924073,0.06837573838847923,0.313447459380018,2023-01-29,"{""type"":""Point"",""coordinates"":[121.98289039256696,31.224827489314478]}"
1_LC08_118038_20230129_168,282.77446676,-0.27949878176122517,-0.013345071556638654,0.26546536883597455,2023-01-29,"{""type"":""Point"",""coordinates"":[121.24210172040101,31.22684814019573]}"
1_LC08_118038_20230129_169,281.93363383999997,-0.30619196854378755,-0.10993944940742655,0.3514975814201385,2023-01-29,"{""type"":""Point"",""coordinates"":[121.63488318433427,31.428909231420228]}"
1_LC08_118038_20230129_170,285.13631857999997,-0.4106007668157305,0.18851137517167257,0.23304450392414827,2023-01-29,"{""type"":""Point"",""coordinates"":[121.41488456475395,30.940692634185993]}"
1_LC08_118038_20230129_171,279.92042005999997,0.37103681046303133,-0.07915624324407808,-0.1991657499083239,2023-01-29,"{""type"":""Point"",""coordinates"":[121.38192054813177,31.850336235310255]}"
1_LC08_118038_20230129_172,280.18702562,-0.33242554686813675,-0.14970076665405255,0.45273261785853425,2023-01-29,"{""type"":""Point"",""coordinates"":[121.86919846042036,31.73084108557636]}"
1_LC08_118038_20230129_173,283.80329078,-0.2876134412558255,-0.3514368313113093,0.6374632004390999,2023-01-29,"{""type"":""Point"",""coordinates"":[121.3561290789995,31.170168312143698]}"
1_LC08_118038_20230129_174,283.47516085999996,-0.27191647192504775,-0.13586972354123583,0.3916162535467639,2023-01-29,"{""type"":""Point"",""coordinates"":[121.15542873857608,31.273570409387947]}"
1_LC08_118038_20230129_175,284.24421536,-0.23061232198844106,0.020941875132208746,0.2022319495887248,2023-01-29,"{""type"":""Point"",""coordinates"":[120.88758699695836,31.405153980317824]}"
1_LC08_118038_20230129_176,281.28079202000004,-0.31466004521963814,0.018143443423881144,0.2533328011495172,2023-01-29,"{""type"":""Point"",""coordinates"":[121.8767911906578,31.718977795836686]}"
1_LC08_118038_20230129_177,281.58157778,0.35399935140497113,-0.3711537390206308,-0.016267203133535028,2023-01-29,"{""type"":""Point"",""coordinates"":[121.48334450079072,31.466704988072685]}"
