system:index,BT_B10,MNDWI,NDBI,NDVI,date,.geo
1_LC08_118038_20250102_2,288.03479954,-0.3552454694192311,0.024701961186009307,0.27615394925406983,2025-01-02,"{""type"":""Point"",""coordinates"":[121.6819362424337,31.027334178112504]}"
1_LC08_118038_20250102_3,283.85114306,-0.2962527356369756,-0.060810847252859804,0.2981803061204285,2025-01-02,"{""type"":""Point"",""coordinates"":[121.54443643166626,31.187960712393874]}"
1_LC08_118038_20250102_4,282.1489691,0.9224364375278785,-0.796977362651619,-0.5320033109785969,2025-01-02,"{""type"":""Point"",""coordinates"":[122.04672995349442,31.35526053049395]}"
1_LC08_118038_20250102_7,287.01281156,-0.30524773330891103,0.007935048586260015,0.24595269958194668,2025-01-02,"{""type"":""Point"",""coordinates"":[121.076383610482,31.405453701823394]}"
1_LC08_118038_20250102_8,280.70998268,0.7125554233805559,-0.1079788572866855,-0.48353539303871707,2025-01-02,"{""type"":""Point"",""coordinates"":[121.63931215922918,31.46254984021754]}"
1_LC08_118038_20250102_10,284.68855796,0.16517551244151232,0.05727462064861624,-0.07887979068753313,2025-01-02,"{""type"":""Point"",""coordinates"":[120.90435663027974,31.393357499472106]}"
1_LC08_118038_20250102_11,285.45077642,0.1670711788859887,0.11987685992816799,-0.10120931402343164,2025-01-02,"{""type"":""Point"",""coordinates"":[121.19004987069808,31.364106356426802]}"
1_LC08_118038_20250102_12,287.25549098,-0.3085472055478169,0.04104346716841533,0.20776390966873845,2025-01-02,"{""type"":""Point"",""coordinates"":[121.70227364707905,31.19227549160392]}"
1_LC08_118038_20250102_14,287.01622957999996,-0.20611684158371252,-0.011572322400841616,0.2331368402105927,2025-01-02,"{""type"":""Point"",""coordinates"":[121.63320411195681,31.145555223839928]}"
1_LC08_118038_20250102_15,281.8755275,0.9099725268274356,-0.8899982785333103,-0.20603124096037037,2025-01-02,"{""type"":""Point"",""coordinates"":[122.14953585658603,31.37576006065986]}"
1_LC08_118038_20250102_16,288.28089697999997,-0.30061407209487645,-0.007532090589485833,0.23425645391491612,2025-01-02,"{""type"":""Point"",""coordinates"":[121.14026492023419,30.99969614781449]}"
1_LC08_118038_20250102_18,287.96643914000003,-0.25456901795868714,-0.018958718252764427,0.2046882768626363,2025-01-02,"{""type"":""Point"",""coordinates"":[121.77007741563993,31.561614433695937]}"
1_LC08_118038_20250102_20,282.2515097,0.8733326461189569,-0.7421953675730113,-0.43107700739928745,2025-01-02,"{""type"":""Point"",""coordinates"":[121.96594551394158,30.837382485979703]}"
1_LC08_118038_20250102_21,287.51867852,-0.2925423477519553,-0.050825082508250775,0.29273785107362593,2025-01-02,"{""type"":""Point"",""coordinates"":[121.85254870215468,31.69581930442585]}"
1_LC08_118038_20250102_23,285.549899,-0.5119677381093584,-0.30808645526884293,0.7351179333582927,2025-01-02,"{""type"":""Point"",""coordinates"":[121.79974646837248,31.54560986144581]}"
1_LC08_118038_20250102_24,285.12606452,-0.21881500846858484,0.13216194125401,0.06709888807556899,2025-01-02,"{""type"":""Point"",""coordinates"":[120.95494987664617,31.831168023374346]}"
1_LC08_118038_20250102_26,285.26962136,-0.2115066515623904,-0.04373835325396728,0.2150723356040403,2025-01-02,"{""type"":""Point"",""coordinates"":[121.16186220911335,31.260073496211056]}"
1_LC08_118038_20250102_27,281.9438879,0.5695365541670767,-0.30870362176853555,-0.3658693455024349,2025-01-02,"{""type"":""Point"",""coordinates"":[121.6706616199532,31.345412057529032]}"
1_LC08_118038_20250102_29,283.59820958,0.3703660554092785,-0.28683029823172346,-0.009829007757605208,2025-01-02,"{""type"":""Point"",""coordinates"":[121.82647826098977,31.57258270383366]}"
1_LC08_118038_20250102_30,288.28773302,-0.4471322971067273,-0.07582377886751743,0.43080902144798594,2025-01-02,"{""type"":""Point"",""coordinates"":[121.90637939746705,31.023810920949646]}"
