NDVI,Landuse_IGBP,Building_Density,Impervious_Flag,Water_Flag,Vegetation_Flag,Raw_LST,UHI_Intensity
0.47323596500010773,0.5294117647058824,0.0,0.0,0.0,0.0,0.5666707777254048,0.9282894
0.8041067283384797,0.5294117647058824,0.0,0.0,0.0,0.0,0.7267718101675174,2.1701279
0.6121944752531243,0.7647058823529411,0.0,1.0,0.0,0.0,0.6173217555763677,2.078125
0.7403289912406024,0.6470588235294118,0.0,0.0,0.0,0.0,0.22839050292700547,-0.12018204
0.4251237994270491,0.47058823529411764,0.0,0.0,0.0,0.0,0.1107741865742975,-0.88596344
0.8251300441675058,0.7647058823529411,0.0,1.0,0.0,0.0,0.6456192177250886,1.4423103
0.6430788539459387,0.5294117647058824,0.0,0.0,0.0,0.0,0.6512444350570386,1.678381
0.9406827917997156,0.11764705882352941,0.0,0.0,0.0,1.0,0.27206869549856627,-0.79037285
0.6301009185538746,0.7647058823529411,0.0,1.0,0.0,0.0,0.20743962968832808,-0.5905533
0.6016356017970955,0.6470588235294118,0.0,0.0,0.0,0.0,0.6544648295018947,1.6993484
0.7886276443428999,0.7647058823529411,0.0,1.0,0.0,0.0,0.6144854179965353,2.3936214
0.4984750766065231,0.6470588235294118,0.0,0.0,0.0,0.0,0.45050837000817623,0.17197418
0.6417194159435666,0.7647058823529411,0.0,1.0,0.0,0.0,0.6767814335603592,1.6452026
0.9211446126475782,0.3529411764705882,0.0,0.0,0.0,0.0,0.24618220817756953,-0.9589157
0.907817485524602,0.7647058823529411,0.0,1.0,0.0,0.0,0.3724320408301369,-0.33636856
0.5505165916152073,0.7647058823529411,0.0,1.0,0.0,0.0,0.27550265016813835,-0.14740562
0.6677570962002152,0.7647058823529411,0.0,1.0,0.0,0.0,0.32801356473613863,0.5284481
0.8502862998904266,0.7647058823529411,0.0,1.0,0.0,0.0,0.5487238092113298,0.8114395
0.8222499515740405,0.6470588235294118,0.0,0.0,0.0,0.0,0.3814355524164381,-0.07830238
0.705509756172291,0.5294117647058824,0.0,0.0,0.0,0.0,0.3313731102190469,1.1578217
0.8276724024217378,0.5294117647058824,0.0,0.0,0.0,0.0,0.3969416652483022,0.97722816
