BT_B10,MNDWI,NDBI,NDVI,date,lon,lat,LST_C
284.54500112,-0.2409615296226501,0.0417637707777074,0.1984172175843265,2023-01-29,121.52967022794871,31.060520909411625,11.395001120000018
277.0902995,0.8821242108482426,-0.8736210975009954,-0.1408226828482439,2023-01-29,122.09226769397782,31.45598321773449,3.9402995000000374
278.53612196,0.8600340380159528,-0.8570680737902298,-0.1045143832227708,2023-01-29,122.02684820894163,30.851688271770303,5.386121960000025
280.91506388,-0.2921529175050303,-0.1211420586731203,0.370705976628889,2023-01-29,121.84940394330907,31.85673473192934,7.765063880000014
278.38572908000003,0.8509277833500503,-0.8519824885366309,-0.0896388540423666,2023-01-29,121.87785581286278,30.83517268314149,5.2357290800000555
283.17779312,-0.1610655572161408,-0.0910470769595638,0.2180467053818862,2023-01-29,121.07694808581174,31.503621000331616,10.027793120000013
280.04346878,-0.2298052790999568,-0.0592752452700287,0.218860450944546,2023-01-29,121.036860514425,31.045202984000575,6.893468780000035
277.33639694,0.8848417229988405,-0.8624689745264532,-0.1985023779809086,2023-01-29,122.18202696296939,31.5265030980884,4.186396940000009
282.81890102,0.0191608462566167,-0.22480184984696,0.2872575048815093,2023-01-29,121.0696314906866,31.64663106489659,9.668901020000021
282.27543584,0.2717980096100202,-0.3378606142920258,0.0329370443835201,2023-01-29,121.3853148613479,31.589601567458207,9.125435840000023
281.45852906,0.173268798029975,-0.3225952339537313,0.09320425572702,2023-01-29,122.0052038205174,30.959030556207146,8.308529060000012
281.91312572000004,-0.4941160027952481,0.0927639043637368,0.3054746565469363,2023-01-29,122.00719536625081,31.215479730487253,8.763125720000062
279.1069313,0.8710074492243043,-0.8303798174866741,-0.2335612036225535,2023-01-29,121.93838783462996,31.448441639816398,5.956931300000008
284.16901892,-0.0542691206661196,-0.0832432432432433,0.0507969512158266,2023-01-29,121.34386455634994,31.301682822326985,11.019018920000008
284.56550924,-0.3389264838751314,0.0312437867469537,0.2936100812607265,2023-01-29,121.25571892324373,31.043520091090198,11.415509240000006
283.5503573,-0.2290852407532637,0.0240557704244855,0.1783235328029517,2023-01-29,121.4419979680393,31.344319916687475,10.400357299999996
280.59718802,-0.043308960325358,-0.0343584814992793,0.0629192214312169,2023-01-29,121.870320994345,31.476107385386243,7.447188019999999
282.18656732,-0.475977757924073,0.0683757383884792,0.313447459380018,2023-01-29,121.98289039256696,31.224827489314478,9.036567320000017
282.77446676,-0.2794987817612251,-0.0133450715566386,0.2654653688359745,2023-01-29,121.24210172040101,31.22684814019573,9.624466760000018
281.93363384,-0.3061919685437875,-0.1099394494074265,0.3514975814201385,2023-01-29,121.63488318433427,31.428909231420228,8.78363384000005
285.13631858,-0.4106007668157305,0.1885113751716725,0.2330445039241482,2023-01-29,121.41488456475395,30.940692634185993,11.986318580000045
279.92042006,0.3710368104630313,-0.079156243244078,-0.1991657499083239,2023-01-29,121.38192054813177,31.850336235310255,6.770420060000049
280.18702562,-0.3324255468681367,-0.1497007666540525,0.4527326178585342,2023-01-29,121.86919846042036,31.73084108557636,7.0370256200000085
283.80329078,-0.2876134412558255,-0.3514368313113093,0.6374632004390999,2023-01-29,121.3561290789995,31.170168312143698,10.65329078000002
283.47516086,-0.2719164719250477,-0.1358697235412358,0.3916162535467639,2023-01-29,121.15542873857608,31.273570409387947,10.32516086000004
284.24421536,-0.230612321988441,0.0209418751322087,0.2022319495887248,2023-01-29,120.88758699695836,31.405153980317824,11.094215360000021
281.28079202000004,-0.3146600452196381,0.0181434434238811,0.2533328011495172,2023-01-29,121.8767911906578,31.718977795836686,8.130792020000058
281.58157778,0.3539993514049711,-0.3711537390206308,-0.016267203133535,2023-01-29,121.48334450079072,31.466704988072685,8.431577779999998
282.1831493,-0.4210370953458625,-0.3381544214694235,0.7282983131103877,2023-01-29,121.2657035578289,30.97740086803416,9.033149300000048
278.31736868,0.6918039102378889,-0.7421268091416047,0.0192935141353751,2023-01-29,121.98963527436106,30.97103470450561,5.167368680000038
280.84328546,-0.3154433043935807,-0.2051313952363179,0.5070574710656651,2023-01-29,121.2555884572697,31.827289408287953,7.693285460000027
278.75487524,0.8737439019305342,-0.6069064001038559,-0.5800865066576202,2023-01-29,122.06679167457679,31.104230087913173,5.604875240000013
280.08448502,0.8743441762854145,-0.682062060954699,-0.5014835822363567,2023-01-29,121.3804775883013,31.558092467578415,6.934485020000011
283.3452761,-0.2339217419188325,-0.156000406571479,0.3868814581862526,2023-01-29,120.893780323903,31.701028795525367,10.195276100000001
282.81890102,-0.3269923400801501,-0.0078572918576205,0.2972198943934128,2023-01-29,120.97403408488786,31.24059444963717,9.668901020000021
276.32466302,0.8763283294928298,-0.8737178754997145,-0.1217825174525675,2023-01-29,122.04225195180189,31.53020888322473,3.1746630200000254
280.45021316,-0.1509330406147093,-0.1047584644182458,0.2717512522445894,2023-01-29,121.01093128558342,31.184397677488178,7.300213159999998
282.7129424,-0.2585683955110704,-0.3268333833537471,0.5815446494179527,2023-01-29,121.12976734149338,31.042912573395707,9.562942399999997
285.16366274,-0.2321891159812853,-0.0876816826014978,0.2825509300265722,2023-01-29,121.6000602418588,30.955303456646917,12.01366274000003
283.2598256,-0.3013648223723824,-0.0096607904283077,0.2573548059852903,2023-01-29,121.68023676537996,30.908084419771146,10.109825600000022
